foodCode,foodName,alias,category,energyKCal,protein,fat,carbohydrate,dietaryFiber,standardName,searchKeywords,primaryCategory,secondaryCategory,originalCategory,nutritionBasis,basisAmount,basisUnit,defaultServingAmount,defaultServingUnit,defaultServingGram,foodState,cookingMethod,brand,sourceName,sourceType,sourceVersion,sourceQueryDate,dataConfidence,isEstimated,isCompositeFood,isActive,canonicalFoodCode,reviewStatus,reviewNote,energyRepairMethod,originalEnergyKCal,qualityFlags
EXT0285,杏仁（漂白后）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,602.0,21.9,50.6,19.9,10.4,杏仁（漂白后）,杏仁（漂白后），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0285,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,602,
EXT0286,杏仁（过油炸干）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,631.0,21.2,55.2,17.7,10.5,杏仁（过油炸干）,杏仁（过油炸干），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0286,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,631,
EXT0287,杏仁（烤干，不加盐）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,617.0,22.1,52.8,19.3,11.8,杏仁（烤干，不加盐）,杏仁（烤干，不加盐），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0287,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,617,
EXT0288,杏仁（烤干，加盐）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,617.0,22.1,52.8,19.3,11.8,杏仁（烤干，加盐）,杏仁（烤干，加盐），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0288,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,617,
EXT0289,橡实[橡子，青冈子],橡子，青冈子,坚果种子类-树坚果,233.0,4.0,2.0,50.5,1.3,橡实[橡子，青冈子],橡实[橡子，青冈子]，橡子，青冈子,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0289,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,233,
EXT0290,榛子（干）,榛果，山板栗，尖栗,坚果种子类-树坚果,561.0,20.0,44.8,24.3,9.6,榛子（干）,榛子（干），榛果，山板栗，尖栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,干制,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0290,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,561,
EXT0291,榛子（炒）,,坚果种子类-树坚果,611.0,30.5,50.3,13.1,8.2,榛子（炒）,榛子（炒）,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0291,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,611,
EXT0292,山核桃（熟）[小核桃],小核桃,坚果种子类-树坚果,658.0,8.3,64.5,21.3,0.0,山核桃（熟）[小核桃],山核桃（熟）[小核桃]，小核桃,水果,鲜果,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0292,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,658,
EXT0293,栗子[板栗],板栗,坚果种子类-树坚果,186.0,4.4,1.6,39.6,2.0,栗子[板栗],栗子[板栗]，板栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0293,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,186,
EXT0294,栗子[板栗],板栗,坚果种子类-树坚果,192.0,4.4,1.4,41.9,3.1,栗子[板栗],栗子[板栗]，板栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0294,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,192,
EXT0295,栗子[板栗],板栗,坚果种子类-树坚果,168.0,4.4,1.0,36.3,1.9,栗子[板栗],栗子[板栗]，板栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0295,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,168,
EXT0296,栗子[板栗],板栗,坚果种子类-树坚果,182.0,3.8,0.9,40.7,2.1,栗子[板栗],栗子[板栗]，板栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0296,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,182,
EXT0297,栗子[板栗],板栗,坚果种子类-树坚果,183.0,4.3,1.1,39.9,1.8,栗子[板栗],栗子[板栗]，板栗,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0297,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,183,
EXT0298,栗子仁（熟）,,坚果种子类-树坚果,194.0,4.5,1.5,45.7,0.0,栗子仁（熟）,栗子仁（熟）,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0298,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,194,
EXT0299,松子（熟）,熟松子，开口松子,坚果种子类-树坚果,553.0,12.9,40.4,40.3,0.0,松子（熟）,松子（熟），熟松子，开口松子,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0299,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,553,
EXT0300,杏仁（熟，带壳）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,648.0,25.1,58.4,11.0,0.0,杏仁（熟，带壳）,杏仁（熟，带壳），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0300,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,648,
EXT0301,杏仁（熟，去壳）,苦杏仁，北杏，杏核仁,坚果种子类-树坚果,625.0,28.0,54.4,11.1,0.0,杏仁（熟，去壳）,杏仁（熟，去壳），苦杏仁，北杏，杏核仁,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0301,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,625,
EXT0302,腰果（熟）,鸡腰果，介寿果，树花生,坚果种子类-树坚果,615.0,24.0,50.9,20.4,10.4,腰果（熟）,腰果（熟），鸡腰果，介寿果，树花生,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0302,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,615,
EXT0303,榛子（熟）,,坚果种子类-树坚果,642.0,12.5,57.3,25.6,12.9,榛子（熟）,榛子（熟）,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0303,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,642,
EXT0304,榛子仁（熟）,,坚果种子类-树坚果,628.0,15.6,52.9,26.7,0.0,榛子仁（熟）,榛子仁（熟）,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0304,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,628,
EXT0305,开心果（熟）,阿月浑子，必思答，绿仁果,坚果种子类-树坚果,631.0,20.6,53.0,21.9,8.2,开心果（熟）,开心果（熟），阿月浑子，必思答，绿仁果,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0305,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,631,
EXT0306,香榧（熟）,,坚果种子类-树坚果,644.0,12.4,57.0,26.9,0.0,香榧（熟）,香榧（熟）,坚果及种子,种子,坚果种子类-树坚果,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0306,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,644,
EXT0307,胡麻子,,坚果种子类-种子,450.0,19.1,30.7,39.5,30.2,胡麻子,胡麻子,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0307,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,450,
EXT0308,"花生（鲜）[落花生,长生果]",落花生，长生果,坚果种子类-种子,313.0,12.0,25.4,13.0,7.7,"花生（鲜）[落花生,长生果]","花生（鲜）[落花生,长生果]，落花生，长生果",坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0308,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,313,
EXT0309,花生（炒）,炒花生，五香花生,坚果种子类-种子,601.0,21.7,48.0,23.8,6.3,花生（炒）,花生（炒），炒花生，五香花生,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0309,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,601,
EXT0310,花生仁（生）,花生米，落花生仁，生花生,坚果种子类-种子,574.0,24.8,44.3,21.7,5.5,花生仁（生）,花生仁（生），花生米，落花生仁，生花生,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0310,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,574,
EXT0311,花生仁（炒）,炒花生米，炒花生仁,坚果种子类-种子,589.0,23.9,44.4,25.7,4.3,花生仁（炒）,花生仁（炒），炒花生米，炒花生仁,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0311,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,589,
EXT0312,葵花子（生）,葵瓜子，向日葵子，瓜子,坚果种子类-种子,609.0,23.9,49.9,19.1,6.1,葵花子（生）,葵花子（生），葵瓜子，向日葵子，瓜子,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0312,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,609,
EXT0313,葵花子（炒，咸）,,坚果种子类-种子,625.0,22.6,52.8,17.3,4.8,葵花子（炒，咸）,葵花子（炒，咸）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0313,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,625,
EXT0314,葵花子仁,,坚果种子类-种子,615.0,19.1,53.4,16.7,4.5,葵花子仁,葵花子仁,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0314,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,615,
EXT0315,莲子（干）,莲蓬子，藕实，水芝丹,坚果种子类-种子,350.0,17.2,2.0,67.2,3.0,莲子（干）,莲子（干），莲蓬子，藕实，水芝丹,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,干制,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0315,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,350,
EXT0316,莲子（糖水罐头）,,坚果种子类-种子,202.0,2.8,0.5,46.9,0.7,莲子（糖水罐头）,莲子（糖水罐头）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0316,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,202,
EXT0317,南瓜子（炒）[白瓜子],白瓜子,坚果种子类-种子,582.0,36.0,46.1,7.9,4.1,南瓜子（炒）[白瓜子],南瓜子（炒）[白瓜子]，白瓜子,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0317,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,582,
EXT0318,南瓜子仁,白瓜子，南瓜籽，金瓜子,坚果种子类-种子,576.0,33.2,48.1,4.9,4.9,南瓜子仁,南瓜子仁，白瓜子，南瓜籽，金瓜子,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0318,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,576,
EXT0319,西瓜子（炒）,炒西瓜子，五香黑瓜子,坚果种子类-种子,582.0,32.7,44.8,14.2,4.5,西瓜子（炒）,西瓜子（炒），炒西瓜子，五香黑瓜子,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0319,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,582,
EXT0320,西瓜子,黑瓜子，西瓜籽,坚果种子类-种子,567.0,30.3,46.5,13.4,13.2,西瓜子,西瓜子，黑瓜子，西瓜籽,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT0320,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,567,
EXT0321,西瓜子仁,黑瓜子，西瓜籽,坚果种子类-种子,566.0,32.4,45.9,8.6,5.4,西瓜子仁,西瓜子仁，黑瓜子，西瓜籽,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0321,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,566,
EXT0322,芝麻子（白）,,坚果种子类-种子,536.0,18.4,39.6,31.5,9.8,芝麻子（白）,芝麻子（白）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0322,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,536,
EXT0323,芝麻子（黑）,,坚果种子类-种子,559.0,19.1,46.1,24.0,14.0,芝麻子（黑）,芝麻子（黑）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0323,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,559,
EXT0324,芡实米（鲜）[鸡头米],鸡头米,坚果种子类-种子,145.0,4.4,0.2,31.5,0.4,芡实米（鲜）[鸡头米],芡实米（鲜）[鸡头米]，鸡头米,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0324,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,145,
EXT0325,芡实米（干）[鸡头米],鸡头米,坚果种子类-种子,352.0,8.3,0.3,79.6,0.9,芡实米（干）[鸡头米],芡实米（干）[鸡头米]，鸡头米,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,干制,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0325,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,352,
EXT0326,花生（烤，勤俭牌）,,坚果种子类-种子,586.0,26.4,46.3,21.2,10.4,花生（烤，勤俭牌）,花生（烤，勤俭牌）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0326,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,586,
EXT0327,花生（烤，密日兴牌）,,坚果种子类-种子,475.0,16.6,22.3,55.9,7.9,花生（烤，密日兴牌）,花生（烤，密日兴牌）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0327,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,475,
EXT0328,花生仁（油炸）,,坚果种子类-种子,583.0,22.2,47.1,26.2,17.2,花生仁（油炸）,花生仁（油炸）,坚果及种子,种子,坚果种子类-种子,100g,100,g,,,,生/鲜,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0328,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,583,
